generation,mse_best,mse_median,k_mlp,k_proteins,k_total,k_mlp_ratio,fitness_best,fitness_median,age_max,threshold,n0_sat,n1_sat,n2_sat,n3_sat,n4_sat,n5_sat,n6_sat,n7_sat,n8_sat,n9_sat,n10_sat,n11_sat,n12_sat,n13_sat,n14_sat,n15_sat,n16_sat,n17_sat,n18_sat,n19_sat,n20_sat,n21_sat,n22_sat,n23_sat,n24_sat,n25_sat,n26_sat,n27_sat,n28_sat,n29_sat,n30_sat,n31_sat
655,0.03920694440603256,0.051533304154872894,26,0,26,0.8125,-0.003920694347470999,-0.005153330974280834,358,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
656,0.03920694440603256,0.05466847121715546,26,0,26,0.8125,-0.003920694347470999,-0.005519370548427105,359,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
657,0.03920694440603256,0.052497804164886475,26,0,26,0.8125,-0.003920694347470999,-0.005497579462826252,360,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
658,0.03920694440603256,0.05237734317779541,26,0,26,0.8125,-0.003920694347470999,-0.005626001860946417,361,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
659,0.03920694440603256,0.05130154639482498,26,0,26,0.8125,-0.003920694347470999,-0.005308790132403374,362,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
660,0.03920694440603256,0.05245370417833328,26,0,26,0.8125,-0.003920694347470999,-0.005245370790362358,363,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
661,0.03920694440603256,0.052392177283763885,26,0,26,0.8125,-0.003920694347470999,-0.005239217542111874,364,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
662,0.03920694440603256,0.05310264974832535,26,0,26,0.8125,-0.003920694347470999,-0.005681520327925682,365,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
663,0.03920694440603256,0.053809478878974915,26,0,26,0.8125,-0.003920694347470999,-0.005380948074162006,366,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
664,0.03920694440603256,0.05130154639482498,26,0,26,0.8125,-0.003920694347470999,-0.005130154546350241,367,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
665,0.03920694440603256,0.05110979825258255,26,0,26,0.8125,-0.003920694347470999,-0.00511098001152277,368,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
666,0.03920694440603256,0.05224800854921341,26,0,26,0.8125,-0.003920694347470999,-0.005224801134318113,321,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
667,0.03920694440603256,0.054630789905786514,26,0,26,0.8125,-0.003920694347470999,-0.005463079083710909,322,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
668,0.03920694440603256,0.05103893578052521,26,0,26,0.8125,-0.003920694347470999,-0.005276963114738464,323,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
669,0.03920694440603256,0.05115985870361328,26,0,26,0.8125,-0.003920694347470999,-0.005115985870361328,324,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
670,0.03920694440603256,0.051018472760915756,26,0,26,0.8125,-0.003920694347470999,-0.005103893578052521,325,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
671,0.03920694440603256,0.053472474217414856,26,0,26,0.8125,-0.003920694347470999,-0.005347247701138258,326,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
672,0.03920694440603256,0.05232829600572586,26,0,26,0.8125,-0.003920694347470999,-0.005232829600572586,327,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
673,0.03920694440603256,0.051018472760915756,26,0,26,0.8125,-0.003920694347470999,-0.0051018474623560905,328,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
674,0.03920694440603256,0.051334090530872345,26,0,26,0.8125,-0.003920694347470999,-0.005291054956614971,329,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
675,0.03920694440603256,0.05093187838792801,26,0,26,0.8125,-0.003920694347470999,-0.005478277336806059,330,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
676,0.03920694440603256,0.05412612482905388,26,0,26,0.8125,-0.003920694347470999,-0.005412612576037645,331,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
677,0.03920694440603256,0.050729066133499146,26,0,26,0.8125,-0.003920694347470999,-0.005093188025057316,332,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
678,0.03920694440603256,0.05084170401096344,26,0,26,0.8125,-0.003920694347470999,-0.005084170028567314,333,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
679,0.03920694440603256,0.050729066133499146,26,0,26,0.8125,-0.003920694347470999,-0.005200836807489395,246,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
680,0.03920694440603256,0.05155523866415024,26,0,26,0.8125,-0.003920694347470999,-0.005219356156885624,247,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
681,0.03920694440603256,0.051578909158706665,26,0,26,0.8125,-0.003920694347470999,-0.005192453041672707,248,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
682,0.03920694440603256,0.05082821100950241,26,0,26,0.8125,-0.003920694347470999,-0.0051684994250535965,249,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
683,0.03920694440603256,0.05444016307592392,26,0,26,0.8125,-0.003920694347470999,-0.005444016307592392,250,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
684,0.03920694440603256,0.05287103354930878,26,0,26,0.8125,-0.003920694347470999,-0.00549587095156312,251,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
685,0.03920694440603256,0.051312174648046494,26,0,26,0.8125,-0.003920694347470999,-0.005131217651069164,252,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
686,0.03920694440603256,0.0507335439324379,26,0,26,0.8125,-0.003920694347470999,-0.005073354113847017,253,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
687,0.03920694440603256,0.0532415434718132,26,0,26,0.8125,-0.003920694347470999,-0.005341714713722467,254,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
688,0.03920694440603256,0.0515318363904953,26,0,26,0.8125,-0.003920694347470999,-0.005153183825314045,255,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
689,0.03920694440603256,0.05336568504571915,26,0,26,0.8125,-0.003920694347470999,-0.00533656869083643,256,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
690,0.03920694440603256,0.05311684310436249,26,0,26,0.8125,-0.003920694347470999,-0.0053566014394164085,257,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
691,0.03920694440603256,0.05226924270391464,26,0,26,0.8125,-0.003920694347470999,-0.005226924084126949,258,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
692,0.03920694440603256,0.05272543430328369,26,0,26,0.8125,-0.003920694347470999,-0.005272543057799339,259,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
693,0.03920694440603256,0.05063348263502121,26,0,26,0.8125,-0.003920694347470999,-0.005063348449766636,260,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
694,0.03920694440603256,0.05289021506905556,26,0,26,0.8125,-0.003920694347470999,-0.005333331413567066,261,0.95,0.8399999737739563,0.5299999713897705,0.5,0.6299999952316284,0.5899999737739563,0.6800000071525574,0.6699999570846558,0.8199999928474426,0.6399999856948853,0.550000011920929,0.3799999952316284,0.5099999904632568,0.550000011920929,0.6499999761581421,0.5799999833106995,0.4699999988079071,0.5199999809265137,0.5099999904632568,0.5199999809265137,0.5299999713897705,0.5299999713897705,0.5799999833106995,0.47999998927116394,0.5299999713897705,0.6299999952316284,0.5299999713897705,0.4599999785423279,0.5399999618530273,0.5600000023841858,0.7400000095367432,0.44999998807907104,0.7299999594688416
